journalEntryId,batchId,targetUnitId,targetField,timestamp,query,searchResultChosen,actualOpenedUrl,sourceOpened,accepted,rejectionReason,title,organization,publisher,locator,boundedContext,sourceFact
JRN_R22_B01_SPC_DRYOCOPUS_PILEATUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_DRYOCOPUS_PILEATUS,terrainSpecific,2026-08-19T23:59:13Z,Pileated woodpecker behavior ecology habitat,Pileated woodpecker,https://en.wikipedia.org/wiki/Pileated_woodpecker,true,true,,Pileated woodpecker,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Pileated woodpeckers excavate conspicuous rectangular feeding holes and large nest cavities in mature dead or living trees within extensive woodland.,Pileated woodpeckers excavate conspicuous rectangular feeding holes and large nest cavities in mature dead or living trees within extensive woodland.
JRN_R22_B01_SPC_ENSIFERA_ENSIFERA_PERSONALITY_ID_001,R22_B01,SPC_ENSIFERA_ENSIFERA,personalityId,2026-08-19T23:59:13Z,Sword-billed hummingbird behavior ecology habitat,Sword-billed hummingbird,https://en.wikipedia.org/wiki/Sword-billed_hummingbird,true,true,,Sword-billed hummingbird,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Sword-billed hummingbirds use exceptionally long bills to reach deep flowers, forming specialized pollination relationships in Andean montane and cloud forest.","Sword-billed hummingbirds use exceptionally long bills to reach deep flowers, forming specialized pollination relationships in Andean montane and cloud forest."
JRN_R22_B01_SPC_ENSIFERA_ENSIFERA_TERRAIN_BROAD_001,R22_B01,SPC_ENSIFERA_ENSIFERA,terrainBroad,2026-08-19T23:59:13Z,Sword-billed hummingbird behavior ecology habitat,Sword-billed hummingbird,https://en.wikipedia.org/wiki/Sword-billed_hummingbird,true,true,,Sword-billed hummingbird,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Sword-billed hummingbirds use exceptionally long bills to reach deep flowers, forming specialized pollination relationships in Andean montane and cloud forest.","Sword-billed hummingbirds use exceptionally long bills to reach deep flowers, forming specialized pollination relationships in Andean montane and cloud forest."
JRN_R22_B01_SPC_ENSIFERA_ENSIFERA_TERRAIN_SPECIFIC_001,R22_B01,SPC_ENSIFERA_ENSIFERA,terrainSpecific,2026-08-19T23:59:13Z,Sword-billed hummingbird behavior ecology habitat,Sword-billed hummingbird,https://en.wikipedia.org/wiki/Sword-billed_hummingbird,true,true,,Sword-billed hummingbird,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Sword-billed hummingbirds use exceptionally long bills to reach deep flowers, forming specialized pollination relationships in Andean montane and cloud forest.","Sword-billed hummingbirds use exceptionally long bills to reach deep flowers, forming specialized pollination relationships in Andean montane and cloud forest."
JRN_R22_B01_SPC_EURYSTOMUS_ORIENTALIS_PERSONALITY_ID_001,R22_B01,SPC_EURYSTOMUS_ORIENTALIS,personalityId,2026-08-19T23:59:13Z,Oriental dollarbird behavior ecology habitat,Oriental dollarbird,https://en.wikipedia.org/wiki/Oriental_dollarbird,true,true,,Oriental dollarbird,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Oriental dollarbirds nest in tree hollows and sometimes buildings while hunting flying insects above open woodland, clearings, and settled landscapes.","Oriental dollarbirds nest in tree hollows and sometimes buildings while hunting flying insects above open woodland, clearings, and settled landscapes."
JRN_R22_B01_SPC_EURYSTOMUS_ORIENTALIS_TERRAIN_BROAD_001,R22_B01,SPC_EURYSTOMUS_ORIENTALIS,terrainBroad,2026-08-19T23:59:13Z,Oriental dollarbird behavior ecology habitat,Oriental dollarbird,https://en.wikipedia.org/wiki/Oriental_dollarbird,true,true,,Oriental dollarbird,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Oriental dollarbirds nest in tree hollows and sometimes buildings while hunting flying insects above open woodland, clearings, and settled landscapes.","Oriental dollarbirds nest in tree hollows and sometimes buildings while hunting flying insects above open woodland, clearings, and settled landscapes."
JRN_R22_B01_SPC_EURYSTOMUS_ORIENTALIS_TERRAIN_SPECIFIC_001,R22_B01,SPC_EURYSTOMUS_ORIENTALIS,terrainSpecific,2026-08-19T23:59:13Z,Oriental dollarbird behavior ecology habitat,Oriental dollarbird,https://en.wikipedia.org/wiki/Oriental_dollarbird,true,true,,Oriental dollarbird,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Oriental dollarbirds nest in tree hollows and sometimes buildings while hunting flying insects above open woodland, clearings, and settled landscapes.","Oriental dollarbirds nest in tree hollows and sometimes buildings while hunting flying insects above open woodland, clearings, and settled landscapes."
JRN_R22_B01_SPC_GEOCOCCYX_CALIFORNIANUS_PERSONALITY_ID_001,R22_B01,SPC_GEOCOCCYX_CALIFORNIANUS,personalityId,2026-08-19T23:59:13Z,Greater roadrunner behavior ecology habitat,Greater roadrunner,https://en.wikipedia.org/wiki/Greater_roadrunner,true,true,,Greater roadrunner,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Greater roadrunners pursue reptiles, insects, and small animals on foot through arid desert scrub and open grassland rather than relying on sustained flight.","Greater roadrunners pursue reptiles, insects, and small animals on foot through arid desert scrub and open grassland rather than relying on sustained flight."
JRN_R22_B01_SPC_GEOCOCCYX_CALIFORNIANUS_TERRAIN_BROAD_001,R22_B01,SPC_GEOCOCCYX_CALIFORNIANUS,terrainBroad,2026-08-19T23:59:13Z,Greater roadrunner behavior ecology habitat,Greater roadrunner,https://en.wikipedia.org/wiki/Greater_roadrunner,true,true,,Greater roadrunner,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Greater roadrunners pursue reptiles, insects, and small animals on foot through arid desert scrub and open grassland rather than relying on sustained flight.","Greater roadrunners pursue reptiles, insects, and small animals on foot through arid desert scrub and open grassland rather than relying on sustained flight."
JRN_R22_B01_SPC_GEOCOCCYX_CALIFORNIANUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_GEOCOCCYX_CALIFORNIANUS,terrainSpecific,2026-08-19T23:59:13Z,Greater roadrunner behavior ecology habitat,Greater roadrunner,https://en.wikipedia.org/wiki/Greater_roadrunner,true,true,,Greater roadrunner,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Greater roadrunners pursue reptiles, insects, and small animals on foot through arid desert scrub and open grassland rather than relying on sustained flight.","Greater roadrunners pursue reptiles, insects, and small animals on foot through arid desert scrub and open grassland rather than relying on sustained flight."
JRN_R22_B01_SPC_HIRUNDAPUS_CAUDACUTUS_PERSONALITY_ID_001,R22_B01,SPC_HIRUNDAPUS_CAUDACUTUS,personalityId,2026-08-19T23:59:13Z,White-throated needletail behavior ecology habitat,White-throated needletail,https://en.wikipedia.org/wiki/White-throated_needletail,true,true,,White-throated needletail,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","White-throated needletails are powerful aerial migrants that breed in wooded mountain country and forage widely above forests, ridges, and clearings.","White-throated needletails are powerful aerial migrants that breed in wooded mountain country and forage widely above forests, ridges, and clearings."
JRN_R22_B01_SPC_HIRUNDAPUS_CAUDACUTUS_TERRAIN_BROAD_001,R22_B01,SPC_HIRUNDAPUS_CAUDACUTUS,terrainBroad,2026-08-19T23:59:13Z,White-throated needletail behavior ecology habitat,White-throated needletail,https://en.wikipedia.org/wiki/White-throated_needletail,true,true,,White-throated needletail,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","White-throated needletails are powerful aerial migrants that breed in wooded mountain country and forage widely above forests, ridges, and clearings.","White-throated needletails are powerful aerial migrants that breed in wooded mountain country and forage widely above forests, ridges, and clearings."
JRN_R22_B01_SPC_HIRUNDAPUS_CAUDACUTUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_HIRUNDAPUS_CAUDACUTUS,terrainSpecific,2026-08-19T23:59:13Z,White-throated needletail behavior ecology habitat,White-throated needletail,https://en.wikipedia.org/wiki/White-throated_needletail,true,true,,White-throated needletail,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","White-throated needletails are powerful aerial migrants that breed in wooded mountain country and forage widely above forests, ridges, and clearings.","White-throated needletails are powerful aerial migrants that breed in wooded mountain country and forage widely above forests, ridges, and clearings."
JRN_R22_B01_SPC_ISOODON_MACROURUS_PERSONALITY_ID_001,R22_B01,SPC_ISOODON_MACROURUS,personalityId,2026-08-19T23:59:13Z,Northern brown bandicoot behavior ecology habitat,Northern brown bandicoot,https://en.wikipedia.org/wiki/Northern_brown_bandicoot,true,true,,Northern brown bandicoot,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Northern brown bandicoots dig characteristic conical foraging holes and build concealed ground nests in rainforest edge, grassland, savanna, and wet cover.","Northern brown bandicoots dig characteristic conical foraging holes and build concealed ground nests in rainforest edge, grassland, savanna, and wet cover."
JRN_R22_B01_SPC_ISOODON_MACROURUS_TERRAIN_BROAD_001,R22_B01,SPC_ISOODON_MACROURUS,terrainBroad,2026-08-19T23:59:13Z,Northern brown bandicoot behavior ecology habitat,Northern brown bandicoot,https://en.wikipedia.org/wiki/Northern_brown_bandicoot,true,true,,Northern brown bandicoot,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Northern brown bandicoots dig characteristic conical foraging holes and build concealed ground nests in rainforest edge, grassland, savanna, and wet cover.","Northern brown bandicoots dig characteristic conical foraging holes and build concealed ground nests in rainforest edge, grassland, savanna, and wet cover."
JRN_R22_B01_SPC_ISOODON_MACROURUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_ISOODON_MACROURUS,terrainSpecific,2026-08-19T23:59:13Z,Northern brown bandicoot behavior ecology habitat,Northern brown bandicoot,https://en.wikipedia.org/wiki/Northern_brown_bandicoot,true,true,,Northern brown bandicoot,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Northern brown bandicoots dig characteristic conical foraging holes and build concealed ground nests in rainforest edge, grassland, savanna, and wet cover.","Northern brown bandicoots dig characteristic conical foraging holes and build concealed ground nests in rainforest edge, grassland, savanna, and wet cover."
JRN_R22_B01_SPC_LASIORHINUS_LATIFRONS_PERSONALITY_ID_001,R22_B01,SPC_LASIORHINUS_LATIFRONS,personalityId,2026-08-19T23:59:13Z,Southern hairy-nosed wombat behavior ecology habitat,Southern hairy-nosed wombat,https://en.wikipedia.org/wiki/Southern_hairy-nosed_wombat,true,true,,Southern hairy-nosed wombat,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Southern hairy-nosed wombats share extensive multi-entrance warrens while feeding in semiarid grassland, shrubland, and open plain habitat.","Southern hairy-nosed wombats share extensive multi-entrance warrens while feeding in semiarid grassland, shrubland, and open plain habitat."
JRN_R22_B01_SPC_LASIORHINUS_LATIFRONS_TERRAIN_BROAD_001,R22_B01,SPC_LASIORHINUS_LATIFRONS,terrainBroad,2026-08-19T23:59:13Z,Southern hairy-nosed wombat behavior ecology habitat,Southern hairy-nosed wombat,https://en.wikipedia.org/wiki/Southern_hairy-nosed_wombat,true,true,,Southern hairy-nosed wombat,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Southern hairy-nosed wombats share extensive multi-entrance warrens while feeding in semiarid grassland, shrubland, and open plain habitat.","Southern hairy-nosed wombats share extensive multi-entrance warrens while feeding in semiarid grassland, shrubland, and open plain habitat."
JRN_R22_B01_SPC_LASIORHINUS_LATIFRONS_TERRAIN_SPECIFIC_001,R22_B01,SPC_LASIORHINUS_LATIFRONS,terrainSpecific,2026-08-19T23:59:13Z,Southern hairy-nosed wombat behavior ecology habitat,Southern hairy-nosed wombat,https://en.wikipedia.org/wiki/Southern_hairy-nosed_wombat,true,true,,Southern hairy-nosed wombat,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Southern hairy-nosed wombats share extensive multi-entrance warrens while feeding in semiarid grassland, shrubland, and open plain habitat.","Southern hairy-nosed wombats share extensive multi-entrance warrens while feeding in semiarid grassland, shrubland, and open plain habitat."
JRN_R22_B01_SPC_MACROPUS_RUFUS_PERSONALITY_ID_001,R22_B01,SPC_MACROPUS_RUFUS,personalityId,2026-08-19T23:59:13Z,Red kangaroo behavior ecology habitat,Red kangaroo,https://en.wikipedia.org/wiki/Red_kangaroo,true,true,,Red kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Red kangaroos form fluid mobs and range across Australia's open arid and semiarid grasslands, plains, and shrublands in response to forage and water.","Red kangaroos form fluid mobs and range across Australia's open arid and semiarid grasslands, plains, and shrublands in response to forage and water."
JRN_R22_B01_SPC_MACROPUS_RUFUS_TERRAIN_BROAD_001,R22_B01,SPC_MACROPUS_RUFUS,terrainBroad,2026-08-19T23:59:13Z,Red kangaroo behavior ecology habitat,Red kangaroo,https://en.wikipedia.org/wiki/Red_kangaroo,true,true,,Red kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Red kangaroos form fluid mobs and range across Australia's open arid and semiarid grasslands, plains, and shrublands in response to forage and water.","Red kangaroos form fluid mobs and range across Australia's open arid and semiarid grasslands, plains, and shrublands in response to forage and water."
JRN_R22_B01_SPC_MACROPUS_RUFUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_MACROPUS_RUFUS,terrainSpecific,2026-08-19T23:59:13Z,Red kangaroo behavior ecology habitat,Red kangaroo,https://en.wikipedia.org/wiki/Red_kangaroo,true,true,,Red kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Red kangaroos form fluid mobs and range across Australia's open arid and semiarid grasslands, plains, and shrublands in response to forage and water.","Red kangaroos form fluid mobs and range across Australia's open arid and semiarid grasslands, plains, and shrublands in response to forage and water."
JRN_R22_B01_SPC_MACROTIS_LAGOTIS_PERSONALITY_ID_001,R22_B01,SPC_MACROTIS_LAGOTIS,personalityId,2026-08-19T23:59:13Z,Greater bilby behavior ecology habitat,Greater bilby,https://en.wikipedia.org/wiki/Greater_bilby,true,true,,Greater bilby,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Greater bilbies excavate deep spiral burrows for shelter and forage nocturnally across arid dunes, grasslands, and shrub-covered desert.","Greater bilbies excavate deep spiral burrows for shelter and forage nocturnally across arid dunes, grasslands, and shrub-covered desert."
JRN_R22_B01_SPC_MACROTIS_LAGOTIS_TERRAIN_BROAD_001,R22_B01,SPC_MACROTIS_LAGOTIS,terrainBroad,2026-08-19T23:59:13Z,Greater bilby behavior ecology habitat,Greater bilby,https://en.wikipedia.org/wiki/Greater_bilby,true,true,,Greater bilby,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Greater bilbies excavate deep spiral burrows for shelter and forage nocturnally across arid dunes, grasslands, and shrub-covered desert.","Greater bilbies excavate deep spiral burrows for shelter and forage nocturnally across arid dunes, grasslands, and shrub-covered desert."
