researchUnitId,unitType,populationKind,initialRegion,groupIds,breedIds,personalityId,terrainBroad,terrainSpecific,status,evidenceRefs,inheritedBreedCount,inheritedBreedIds
SPC_RHACOPHORUS_NIGROPALMATUS,BEAST_SPECIES,BEAST,R13,B01,BRD_WALLACE_S_FLYING_FROG,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,FOREST,RAIN_FOREST | CANOPY,SIMULATION_READY,EVD_JRN_R13_B01_SPC_RHACOPHORUS_NIGROPALMATUS_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_RHACOPHORUS_NIGROPALMATUS_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_RHACOPHORUS_NIGROPALMATUS_TERRAIN_SPECIFIC_001,1,BRD_WALLACE_S_FLYING_FROG
SPC_RHEA_AMERICANA,BEAST_SPECIES,BEAST,R17,B15,BRD_GREATER_RHEA,PROTECTION_YOUNG_SHIELDING_EXPRESSION,GRASSLAND | WETLAND,PRAIRIE | SAVANNA | MARSH | SCRUBLAND,SIMULATION_READY,EVD_JRN_R17_B01_SPC_RHEA_AMERICANA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_SPECIFIC_001,1,BRD_GREATER_RHEA
SPC_RHEA_PENNATA,BEAST_SPECIES,BEAST,R17,B15,BRD_LESSER_RHEA,PROTECTION_YOUNG_SHIELDING_EXPRESSION,GRASSLAND | MOUNTAIN | WETLAND,STEPPE | PLATEAU | ALPINE | MARSH | SCRUBLAND,SIMULATION_READY,EVD_JRN_R17_B01_SPC_RHEA_PENNATA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_SPECIFIC_001,1,BRD_LESSER_RHEA
SPC_RHINCODON_TYPUS,BEAST_SPECIES,BEAST,R12,B19,BRD_WHALE_SHARK,APPETITE_FILTER_FEEDING_EXPRESSION,OCEAN | COASTAL,PELAGIC | CORAL_REEF,SIMULATION_READY,EVD_JRN_R12_B01_SPC_RHINCODON_TYPUS_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_RHINCODON_TYPUS_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_RHINCODON_TYPUS_TERRAIN_SPECIFIC_001,1,BRD_WHALE_SHARK
SPC_RHINECANTHUS_ACULEATUS,BEAST_SPECIES,BEAST,R14,B04,BRD_PICASSO_TRIGGERFISH,BOUNDARIES_TERRITORIAL_MARKING_EXPRESSION,OCEAN | COASTAL,CORAL_REEF,SIMULATION_READY,EVD_JRN_R14_B01_SPC_RHINECANTHUS_ACULEATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_RHINECANTHUS_ACULEATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_RHINECANTHUS_ACULEATUS_TERRAIN_SPECIFIC_001,1,BRD_PICASSO_TRIGGERFISH
SPC_RHINELLA_MARINA,BEAST_SPECIES,BEAST,R13,B01,BRD_CANE_TOAD,EMBODIMENT_PROTECTED_BODY_EXPRESSION,FRESHWATER | GRASSLAND | FOREST | GENERALIST,POND | SAVANNA | FOREST_EDGE | GENERALIST,SIMULATION_READY,EVD_JRN_R13_B01_SPC_RHINELLA_MARINA_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_RHINELLA_MARINA_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_RHINELLA_MARINA_TERRAIN_SPECIFIC_001,1,BRD_CANE_TOAD
SPC_RHINOCEROS_SONDAICUS,BEAST_SPECIES,BEAST,R18,B12,BRD_JAVAN_RHINOCEROS,BOUNDARIES_TERRITORIAL_MARKING_EXPRESSION,FOREST | WETLAND | FRESHWATER | COASTAL,RAIN_FOREST | SWAMP | RIVER | COASTAL_CLIFF,SIMULATION_READY,EVD_JRN_R18_B01_SPC_RHINOCEROS_SONDAICUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_RHINOCEROS_SONDAICUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_RHINOCEROS_SONDAICUS_TERRAIN_SPECIFIC_001,1,BRD_JAVAN_RHINOCEROS
SPC_RHINOCEROS_UNICORNIS,BEAST_SPECIES,BEAST,R18,B12,BRD_INDIAN_RHINOCEROS,TRUST_TRUST_BY_PROXIMITY_EXPRESSION,GRASSLAND | WETLAND | FRESHWATER | FOREST,FLOODPLAIN | MARSH | SWAMP | RIVER | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R18_B01_SPC_RHINOCEROS_UNICORNIS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_RHINOCEROS_UNICORNIS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_RHINOCEROS_UNICORNIS_TERRAIN_SPECIFIC_001,1,BRD_INDIAN_RHINOCEROS
SPC_RHINOLOPHUS_FERRUMEQUINUM,BEAST_SPECIES,BEAST,R20,B03,BRD_GREATER_HORSESHOE_BAT,BELONGING_COLONY_EXPRESSION,FOREST | GRASSLAND | BUILT_ENVIRONMENT | SUBTERRANEAN,WOODLAND | MEADOW | CAVE | RUINS,SIMULATION_READY,EVD_JRN_R20_B01_SPC_RHINOLOPHUS_FERRUMEQUINUM_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_RHINOLOPHUS_FERRUMEQUINUM_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_RHINOLOPHUS_FERRUMEQUINUM_TERRAIN_SPECIFIC_001,1,BRD_GREATER_HORSESHOE_BAT
SPC_RHINOMURAENA_QUAESITA,BEAST_SPECIES,BEAST,R14,B04,BRD_RIBBON_EEL,CHANGE_DEVELOPMENTAL_PLASTICITY_EXPRESSION,OCEAN | COASTAL | SUBTERRANEAN,CORAL_REEF | BURROW,SIMULATION_READY,EVD_JRN_R14_B01_SPC_RHINOMURAENA_QUAESITA_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_RHINOMURAENA_QUAESITA_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_RHINOMURAENA_QUAESITA_TERRAIN_SPECIFIC_001,1,BRD_RIBBON_EEL
SPC_RHINOPITHECUS_ROXELLANA,BEAST_SPECIES,BEAST,R15,B16,BRD_GOLDEN_SNUB_NOSED_MONKEY,COOPERATION_GROUP_DEFENSE_EXPRESSION,FOREST | MOUNTAIN,MONTANE_FOREST | BOREAL_FOREST | ALPINE,SIMULATION_READY,EVD_JRN_R15_B01_SPC_RHINOPITHECUS_ROXELLANA_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_RHINOPITHECUS_ROXELLANA_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_RHINOPITHECUS_ROXELLANA_TERRAIN_SPECIFIC_001,1,BRD_GOLDEN_SNUB_NOSED_MONKEY
SPC_RHOMBOMYS_OPIMUS,BEAST_SPECIES,BEAST,R20,B18,BRD_GREAT_GERBIL,BELONGING_COLONY_EXPRESSION,DESERT | GRASSLAND | SUBTERRANEAN,HOT_DESERT | STEPPE | BURROW,SIMULATION_READY,EVD_JRN_R20_B01_SPC_RHOMBOMYS_OPIMUS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_RHOMBOMYS_OPIMUS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_RHOMBOMYS_OPIMUS_TERRAIN_SPECIFIC_001,1,BRD_GREAT_GERBIL
SPC_RHYNCHOCYON_CIRNEI,BEAST_SPECIES,BEAST,R11,B07,BRD_CHECKERED_ELEPHANT_SHREW,AUTONOMY_PAIRING_CHOICE_EXPRESSION,FOREST | MOUNTAIN,RAIN_FOREST | MONTANE_FOREST | FOREST_FLOOR | SCRUBLAND,SIMULATION_READY,EVD_JRN_R11_B01_SPC_RHYNCHOCYON_CIRNEI_PERSONALITY_ID_001 | EVD_JRN_R11_B01_SPC_RHYNCHOCYON_CIRNEI_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_SPC_RHYNCHOCYON_CIRNEI_TERRAIN_SPECIFIC_001,1,BRD_CHECKERED_ELEPHANT_SHREW
SPC_RHYNCHOCYON_PETERSI,BEAST_SPECIES,BEAST,R11,B07,BRD_BLACK_AND_RUFOUS_GIANT_SENGI,AUTONOMY_PAIRING_CHOICE_EXPRESSION,FOREST | MOUNTAIN,RAIN_FOREST | MONTANE_FOREST | FOREST_FLOOR,SIMULATION_READY,EVD_JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_PERSONALITY_ID_001 | EVD_JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_TERRAIN_SPECIFIC_001,1,BRD_BLACK_AND_RUFOUS_GIANT_SENGI
SPC_ROMALEA_MICROPTERA,BEAST_SPECIES,BEAST,R25,B02,BRD_EASTERN_LUBBER_GRASSHOPPER,FEAR_DEFENSIVE_DISPLAY_EXPRESSION,WETLAND | FOREST | GRASSLAND | BUILT_ENVIRONMENT,MARSH | POND | WOODLAND | FARMLAND | CITY | VILLAGE,SIMULATION_READY,EVD_JRN_R25_B02_SPC_ROMALEA_MICROPTERA_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_ROMALEA_MICROPTERA_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_ROMALEA_MICROPTERA_TERRAIN_SPECIFIC_001,1,BRD_EASTERN_LUBBER_GRASSHOPPER
SPC_ROUSETTUS_AEGYPTIACUS,BEAST_SPECIES,BEAST,R20,B03,BRD_EGYPTIAN_FRUIT_BAT,BELONGING_COLONY_EXPRESSION,FOREST | BUILT_ENVIRONMENT | SUBTERRANEAN,CAVE | RUINS | FARMLAND | CITY,SIMULATION_READY,EVD_JRN_R20_B01_SPC_ROUSETTUS_AEGYPTIACUS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_ROUSETTUS_AEGYPTIACUS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_ROUSETTUS_AEGYPTIACUS_TERRAIN_SPECIFIC_001,1,BRD_EGYPTIAN_FRUIT_BAT
SPC_RYNCHOPS_NIGER,BEAST_SPECIES,BEAST,R01,B23,BRD_BLACK_SKIMMER,DESIRE_COURTSHIP_DISPLAY_EXPRESSION,COASTAL | WETLAND | FRESHWATER,ISLAND | MARSH | ESTUARY | RIVER | LAKE,SIMULATION_READY,EVD_JRN_R01_B02_SPC_RYNCHOPS_NIGER_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_RYNCHOPS_NIGER_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_RYNCHOPS_NIGER_TERRAIN_SPECIFIC_001,1,BRD_BLACK_SKIMMER
SPC_SACHATAMIA_ILEX,BEAST_SPECIES,BEAST,R13,B01,BRD_GHOST_GLASS_FROG,TRUTH_CAMOUFLAGE_EXPRESSION,FOREST,RAIN_FOREST | CANOPY,SIMULATION_READY,EVD_JRN_R13_B01_SPC_SACHATAMIA_ILEX_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_SACHATAMIA_ILEX_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_SACHATAMIA_ILEX_TERRAIN_SPECIFIC_001,1,BRD_GHOST_GLASS_FROG
SPC_SAGITTARIUS_SERPENTARIUS,BEAST_SPECIES,BEAST,R18,B17,BRD_SECRETARYBIRD,DISCIPLINE_FORAGING_DISCIPLINE_EXPRESSION,GRASSLAND | DESERT,SAVANNA | PRAIRIE | STEPPE | SCRUBLAND,SIMULATION_READY,EVD_JRN_R18_B01_SPC_SAGITTARIUS_SERPENTARIUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_SAGITTARIUS_SERPENTARIUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_SAGITTARIUS_SERPENTARIUS_TERRAIN_SPECIFIC_001,1,BRD_SECRETARYBIRD
SPC_SAGUINUS_IMPERATOR,BEAST_SPECIES,BEAST,R15,B16,BRD_EMPEROR_TAMARIN,CARE_CARRYING_EXPRESSION,FOREST,RAIN_FOREST | CANOPY | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R15_B01_SPC_SAGUINUS_IMPERATOR_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_SAGUINUS_IMPERATOR_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_SAGUINUS_IMPERATOR_TERRAIN_SPECIFIC_001,1,BRD_EMPEROR_TAMARIN
SPC_SAIGA_TATARICA,BEAST_SPECIES,BEAST,R02,B08,BRD_SAIGA_ANTELOPE,PURPOSE_MIGRATION_PURPOSE_EXPRESSION,GRASSLAND | DESERT,STEPPE | HOT_DESERT,SIMULATION_READY,EVD_JRN_R02_B02_SPC_SAIGA_TATARICA_PERSONALITY_ID_001 | EVD_JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_BROAD_001 | EVD_JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_SPECIFIC_001,1,BRD_SAIGA_ANTELOPE
SPC_SALAMANDRA_SALAMANDRA,BEAST_SPECIES,BEAST,R13,B01,BRD_FIRE_SALAMANDER,EXPRESSION_VISUAL_EXPRESSION,FOREST | FRESHWATER | MOUNTAIN,WOODLAND | MONTANE_FOREST | RIVER | POND,SIMULATION_READY,EVD_JRN_R13_B01_SPC_SALAMANDRA_SALAMANDRA_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_SALAMANDRA_SALAMANDRA_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_SALAMANDRA_SALAMANDRA_TERRAIN_SPECIFIC_001,1,BRD_FIRE_SALAMANDER
SPC_SALMO_SALAR,BEAST_SPECIES,BEAST,R14,B04,BRD_ATLANTIC_SALMON,LAND_SPAWNING_SITE_DEPENDENCE,FRESHWATER | OCEAN | COASTAL,RIVER | ESTUARY | PELAGIC,SIMULATION_READY,EVD_JRN_R14_B01_SPC_SALMO_SALAR_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_SALMO_SALAR_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_SALMO_SALAR_TERRAIN_SPECIFIC_001,1,BRD_ATLANTIC_SALMON
SPC_SALVATOR_MERIANAE,BEAST_SPECIES,BEAST,R24,B09,BRD_ARGENTINE_BLACK_AND_WHITE_TEGU,PERSEVERANCE_DROUGHT_OR_COLD_ENDURANCE_EXPRESSION,FOREST | GRASSLAND | BUILT_ENVIRONMENT | SUBTERRANEAN,FOREST_EDGE | SCRUBLAND | FARMLAND | ROAD | BURROW,SIMULATION_READY,EVD_JRN_R24_B01_SPC_SALVATOR_MERIANAE_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_SALVATOR_MERIANAE_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_SALVATOR_MERIANAE_TERRAIN_SPECIFIC_001,1,BRD_ARGENTINE_BLACK_AND_WHITE_TEGU
SPC_SALVELINUS_ALPINUS,BEAST_SPECIES,BEAST,R14,B04,BRD_ARCTIC_CHAR,LAND_SPAWNING_SITE_DEPENDENCE,FRESHWATER | OCEAN | COASTAL | POLAR_ICE,RIVER | LAKE | ESTUARY | PACK_ICE,SIMULATION_READY,EVD_JRN_R14_B01_SPC_SALVELINUS_ALPINUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_SALVELINUS_ALPINUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_SALVELINUS_ALPINUS_TERRAIN_SPECIFIC_001,1,BRD_ARCTIC_CHAR
SPC_SANGUIVORUS_DHAMPIR,MYTHOS_SPECIES,MYTHOS,R07,M23,BRD_DHAMPIR,BELONGING_TWO_WORLD_CONFLICT,GENERALIST,GENERALIST,SIMULATION_READY,EVD_JRN_R07_B01_SPC_SANGUIVORUS_DHAMPIR_PERSONALITY_ID_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_DHAMPIR_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_DHAMPIR_TERRAIN_SPECIFIC_001,1,BRD_DHAMPIR
SPC_SANGUIVORUS_GHOUL,MYTHOS_SPECIES,MYTHOS,R07,M23,BRD_GHOUL,APPETITE_FORBIDDEN_FOOD_CONFLICT,DESERT,HOT_DESERT,SIMULATION_READY,EVD_JRN_R07_B01_SPC_SANGUIVORUS_GHOUL_PERSONALITY_ID_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_GHOUL_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_GHOUL_TERRAIN_SPECIFIC_001,1,BRD_GHOUL
SPC_SANGUIVORUS_JIANGSHI,MYTHOS_SPECIES,MYTHOS,R07,M23,BRD_JIANGSHI,MORTALITY_UNDEAD_CONTINUATION_CONFLICT,BUILT_ENVIRONMENT | MOUNTAIN,TEMPLE | CITY,SIMULATION_READY,EVD_JRN_R07_B01_SPC_SANGUIVORUS_JIANGSHI_PERSONALITY_ID_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_JIANGSHI_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_JIANGSHI_TERRAIN_SPECIFIC_001,1,BRD_JIANGSHI
SPC_SANGUIVORUS_NOCTURNUS,MYTHOS_SPECIES,MYTHOS,R07,M23,BRD_VAMPIRES_STRIGOI | BRD_VAMPIRES_VAMPIRE,APPETITE_PARASITIC_EXPRESSION,BUILT_ENVIRONMENT,VILLAGE,SIMULATION_READY,EVD_JRN_R07_B01_SPC_SANGUIVORUS_NOCTURNUS_PERSONALITY_ID_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_NOCTURNUS_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_NOCTURNUS_TERRAIN_SPECIFIC_001,2,BRD_VAMPIRES_STRIGOI | BRD_VAMPIRES_VAMPIRE
SPC_SANGUIVORUS_YARAMAYHAWHO,MYTHOS_SPECIES,MYTHOS,R07,M23,BRD_YARA_MA_YHA_WHO,APPETITE_AMBUSH_FEEDING_EXPRESSION,FOREST,CANOPY,SIMULATION_READY,EVD_JRN_R07_B01_SPC_SANGUIVORUS_YARAMAYHAWHO_PERSONALITY_ID_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_YARAMAYHAWHO_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_SPC_SANGUIVORUS_YARAMAYHAWHO_TERRAIN_SPECIFIC_001,1,BRD_YARA_MA_YHA_WHO
SPC_SARCOPHILUS_HARRISII,BEAST_SPECIES,BEAST,R22,B10,BRD_TASMANIAN_DEVIL,ANGER_THREAT_DISPLAY_EXPRESSION,FOREST | GRASSLAND | COASTAL,WOODLAND | SCRUBLAND | SAVANNA | COASTAL_CLIFF,SIMULATION_READY,EVD_JRN_R22_B01_SPC_SARCOPHILUS_HARRISII_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_SARCOPHILUS_HARRISII_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_SARCOPHILUS_HARRISII_TERRAIN_SPECIFIC_001,1,BRD_TASMANIAN_DEVIL
SPC_SARCORAMPHUS_PAPA,BEAST_SPECIES,BEAST,R18,B17,BRD_KING_VULTURE,DOMINANCE_RESOURCE_MONOPOLY_EXPRESSION,FOREST | GRASSLAND | WETLAND,RAIN_FOREST | FOREST_EDGE | SAVANNA | SWAMP,SIMULATION_READY,EVD_JRN_R18_B01_SPC_SARCORAMPHUS_PAPA_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_SARCORAMPHUS_PAPA_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_SARCORAMPHUS_PAPA_TERRAIN_SPECIFIC_001,1,BRD_KING_VULTURE
SPC_SCALOPUS_AQUATICUS,BEAST_SPECIES,BEAST,R23,B24,BRD_EASTERN_MOLE,CONTROL_ENVIRONMENT_ENGINEERING_EXPRESSION,FOREST | GRASSLAND | BUILT_ENVIRONMENT | SUBTERRANEAN,WOODLAND | MEADOW | FARMLAND | VILLAGE | BURROW | SOIL,SIMULATION_READY,EVD_JRN_R23_B01_SPC_SCALOPUS_AQUATICUS_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_SCALOPUS_AQUATICUS_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_SCALOPUS_AQUATICUS_TERRAIN_SPECIFIC_001,1,BRD_EASTERN_MOLE
SPC_SCARABAEUS_SACER,BEAST_SPECIES,BEAST,R25,B02,BRD_SACRED_SCARAB,POSSESSION_CACHE_GUARDING_EXPRESSION,COASTAL | WETLAND,DELTA,SIMULATION_READY,EVD_JRN_R25_B02_SPC_SCARABAEUS_SACER_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_SCARABAEUS_SACER_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_SCARABAEUS_SACER_TERRAIN_SPECIFIC_001,1,BRD_SACRED_SCARAB
SPC_SCHISTOCERCA_GREGARIA,BEAST_SPECIES,BEAST,R25,B02,BRD_DESERT_LOCUST,FORCE_SWARM_EXPRESSION,DESERT,HOT_DESERT | SCRUBLAND,SIMULATION_READY,EVD_JRN_R25_B02_SPC_SCHISTOCERCA_GREGARIA_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_SCHISTOCERCA_GREGARIA_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_SCHISTOCERCA_GREGARIA_TERRAIN_SPECIFIC_001,1,BRD_DESERT_LOCUST
SPC_SCIURUS_CAROLINENSIS,BEAST_SPECIES,BEAST,R20,B18,BRD_EASTERN_GRAY_SQUIRREL,STEWARDSHIP_SEED_DISPERSAL_EXPRESSION,FOREST | BUILT_ENVIRONMENT,WOODLAND | CANOPY | CITY,SIMULATION_READY,EVD_JRN_R20_B01_SPC_SCIURUS_CAROLINENSIS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_SCIURUS_CAROLINENSIS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_SCIURUS_CAROLINENSIS_TERRAIN_SPECIFIC_001,1,BRD_EASTERN_GRAY_SQUIRREL
SPC_SCOLOPENDRA_GIGANTEA,BEAST_SPECIES,BEAST,R25,B02,BRD_AMAZONIAN_GIANT_CENTIPEDE,APPETITE_AMBUSH_FEEDING_EXPRESSION,SUBTERRANEAN | GRASSLAND,CAVE | SCRUBLAND,SIMULATION_READY,EVD_JRN_R25_B02_SPC_SCOLOPENDRA_GIGANTEA_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_SCOLOPENDRA_GIGANTEA_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_SCOLOPENDRA_GIGANTEA_TERRAIN_SPECIFIC_001,1,BRD_AMAZONIAN_GIANT_CENTIPEDE
SPC_SCOPUS_UMBRETTA,BEAST_SPECIES,BEAST,R01,B23,BRD_HAMERKOP,DUTY_NEST_DUTY_EXPRESSION,WETLAND | GRASSLAND | FOREST,SAVANNA | WOODLAND,SIMULATION_READY,EVD_JRN_R01_B02_SPC_SCOPUS_UMBRETTA_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_SCOPUS_UMBRETTA_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_SCOPUS_UMBRETTA_TERRAIN_SPECIFIC_001,1,BRD_HAMERKOP
SPC_SCUTIGERA_COLEOPTRATA,BEAST_SPECIES,BEAST,R25,B02,BRD_HOUSE_CENTIPEDE,FORCE_BITE_OR_STING_EXPRESSION,BUILT_ENVIRONMENT | SUBTERRANEAN | FOREST | GRASSLAND | WETLAND,CITY | VILLAGE | WORKSHOP | CAVE | TUNNEL | FOREST_FLOOR | SAVANNA | MARSH | SWAMP | BOG,SIMULATION_READY,EVD_JRN_R25_B02_SPC_SCUTIGERA_COLEOPTRATA_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_SCUTIGERA_COLEOPTRATA_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_SCUTIGERA_COLEOPTRATA_TERRAIN_SPECIFIC_001,1,BRD_HOUSE_CENTIPEDE
SPC_SCYTHROPS_NOVAEHOLLANDIAE,BEAST_SPECIES,BEAST,R22,B13,BRD_CHANNEL_BILLED_CUCKOO,APPETITE_HOST_DEPENDENCE_CONFLICT,FOREST | BUILT_ENVIRONMENT,RAIN_FOREST | WOODLAND | FOREST_EDGE | CITY,SIMULATION_READY,EVD_JRN_R22_B01_SPC_SCYTHROPS_NOVAEHOLLANDIAE_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_SCYTHROPS_NOVAEHOLLANDIAE_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_SCYTHROPS_NOVAEHOLLANDIAE_TERRAIN_SPECIFIC_001,1,BRD_CHANNEL_BILLED_CUCKOO
SPC_SEMNORNIS_RAMPHASTINUS,BEAST_SPECIES,BEAST,R22,B13,BRD_TOUCAN_BARBET,COOPERATION_GROUP_DEFENSE_EXPRESSION,FOREST | MOUNTAIN,CLOUD_FOREST | MONTANE_FOREST | CANOPY | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R22_B01_SPC_SEMNORNIS_RAMPHASTINUS_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_SEMNORNIS_RAMPHASTINUS_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_SEMNORNIS_RAMPHASTINUS_TERRAIN_SPECIFIC_001,1,BRD_TOUCAN_BARBET
SPC_SEPIA_LATIMANUS,BEAST_SPECIES,BEAST,R14,B11,BRD_BROADCLUB_CUTTLEFISH,EXPRESSION_VISUAL_EXPRESSION,OCEAN | COASTAL,CORAL_REEF,SIMULATION_READY,EVD_JRN_R14_B02_SPC_SEPIA_LATIMANUS_PERSONALITY_ID_001 | EVD_JRN_R14_B02_SPC_SEPIA_LATIMANUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B02_SPC_SEPIA_LATIMANUS_TERRAIN_SPECIFIC_001,1,BRD_BROADCLUB_CUTTLEFISH
SPC_SEPIA_OFFICINALIS,BEAST_SPECIES,BEAST,R14,B11,BRD_COMMON_CUTTLEFISH,TRUTH_CAMOUFLAGE_EXPRESSION,OCEAN | COASTAL,MUDFLAT | ESTUARY | PELAGIC,SIMULATION_READY,EVD_JRN_R14_B02_SPC_SEPIA_OFFICINALIS_PERSONALITY_ID_001 | EVD_JRN_R14_B02_SPC_SEPIA_OFFICINALIS_TERRAIN_BROAD_001 | EVD_JRN_R14_B02_SPC_SEPIA_OFFICINALIS_TERRAIN_SPECIFIC_001,1,BRD_COMMON_CUTTLEFISH
SPC_SEPIOTEUTHIS_SEPIOIDEA,BEAST_SPECIES,BEAST,R14,B11,BRD_CARIBBEAN_REEF_SQUID,EXPRESSION_VISUAL_EXPRESSION,OCEAN | COASTAL,CORAL_REEF | SEAGRASS_BED | PELAGIC,SIMULATION_READY,EVD_JRN_R14_B02_SPC_SEPIOTEUTHIS_SEPIOIDEA_PERSONALITY_ID_001 | EVD_JRN_R14_B02_SPC_SEPIOTEUTHIS_SEPIOIDEA_TERRAIN_BROAD_001 | EVD_JRN_R14_B02_SPC_SEPIOTEUTHIS_SEPIOIDEA_TERRAIN_SPECIFIC_001,1,BRD_CARIBBEAN_REEF_SQUID
