sourceId,title,authorOrOrganization,publisher,stableUrlOrIdentifier,sourceOpened
SRC_R25_B01_049,Reproduction under light pollution: maladaptive response to spatial variation in artificial light in a glow-worm,Proceedings of the Royal Society B,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC7423653/,true
SRC_R25_B01_050,Water Is Needed to Exist: Habitat Preferences of Tiger Beetles in a Desert Country,University of Lodz and collaborators,Insects,https://pmc.ncbi.nlm.nih.gov/articles/PMC7698536/,true
SRC_R25_B01_051,Male mate-searching behaviour and female polymorphism in the damselfly Ischnura elegans,Scientific Reports,Nature Portfolio,https://pmc.ncbi.nlm.nih.gov/articles/PMC8093675/,true
SRC_R25_B01_052,Mistaken identity may explain why male sea snakes attack scuba divers,Macquarie University research team,Scientific Reports,https://pmc.ncbi.nlm.nih.gov/articles/PMC8376876/,true
SRC_R25_B01_053,Molecular underpinnings of division of labour among workers in a socially complex termite,Scientific Reports,Nature Portfolio,https://pmc.ncbi.nlm.nih.gov/articles/PMC8440649/,true
SRC_R25_B01_054,Fijian sea krait behavior relates to fine-scale environmental heterogeneity in old-growth coastal forest,Ecology and Evolution,Wiley,https://pmc.ncbi.nlm.nih.gov/articles/PMC9022443/,true
SRC_R25_B01_055,Bumblebees acquire alternative puzzle-box solutions via social learning,Queen Mary University of London,PLOS Biology,https://pmc.ncbi.nlm.nih.gov/articles/PMC9990933/,true
SRC_R25_B01_056,Population Dynamics and Seasonal Patterns of Chironomus plumosus in Shallow Lake Trasimeno,University of Perugia research team,Sustainability,https://portaledisinfestazione.org/wp-content/uploads/2024/11/sustainability-15-00851-chironomidi-2023.pdf,true
SRC_R25_B01_057,Getting the Most Out of Your Zombie,Vanderbilt University Department of Biological Sciences,"Brain, Behavior and Evolution",https://pubmed.ncbi.nlm.nih.gov/33130680/,true
SRC_R25_B01_058,On the ecology of Coenobita clypeatus in Curacao,Naturalis Biodiversity Center,Studies on the Fauna of Curacao,https://repository.naturalis.nl/pub/506107,true
SRC_R25_B01_059,On a collection of orthopteroid insects from Java,Smithsonian Institution,Proceedings of the United States National Museum,https://repository.si.edu/bitstreams/e7408ef8-13d2-41b7-af76-ef4cb0625906/download,true
SRC_R25_B01_060,Movements and activity patterns of Arafura filesnakes in tropical Australia,Macquarie University,Herpetologica,https://researchers.mq.edu.au/en/publications/movements-and-activity-patterns-of-arafura-filesnakes-serpentes-a/,true
SRC_R25_B01_061,Spatial dynamics and breeding ecology in the cicada Cystosoma saundersii,University of Canberra,Journal of Animal Ecology,https://researchprofiles.canberra.edu.au/en/publications/spatial-dynamics-and-breeding-ecology-in-the-cicada-cystosoma-sau/,true
SRC_R25_B01_062,Trapdoor spider burrows and ichnological implications,Jagiellonian University research collaboration,Rendiconti Lincei,https://ruj.uj.edu.pl/bitstreams/88b5a5c6-580c-4ce9-92f8-2c6be61239a6/download,true
SRC_R25_B01_063,Behavioral activities of the giant water bug Lethocerus indicus,VNUHCM Journal of Science and Technology Development,Vietnam National University Ho Chi Minh City,https://std.vnuhcmjournal.com.vn/index.php/std/article/view/3994,true
SRC_R25_B01_064,"The giant African millipede, Archispirostreptus gigas, a model species for ecophysiological studies","Institute of Soil Biology, Czech Academy of Sciences",Acta Societatis Zoologicae Bohemicae,https://www.aszb.cz/77-145/77-145.pdf,true
SRC_R25_B01_065,Life Cycle of Aedes Mosquitoes,National Center for Emerging and Zoonotic Infectious Diseases,Centers for Disease Control and Prevention,https://www.cdc.gov/mosquitoes/about/life-cycle-of-aedes-mosquitoes.html,true
SRC_R25_B01_066,Farming freshwater prawns: a manual for the culture of the giant river prawn,Food and Agriculture Organization of the United Nations,FAO,https://www.fao.org/4/y4100e/y4100e11a.htm,true
SRC_R25_B01_067,"Spatiotemporal structure of foraging and path integration errors by fiddler crabs, Leptuca pugilator",Frontiers in Marine Science,Frontiers Media,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2024.1406753/full,true
SRC_R25_B01_068,Monarch (Danaus plexippus),U.S. Fish and Wildlife Service,U.S. Fish and Wildlife Service,https://www.fws.gov/species/monarch-danaus-plexippus,true
SRC_R25_B01_069,Pollinator Deception in the Orchid Mantis,The American Naturalist,University of Chicago Press,https://www.journals.uchicago.edu/doi/full/10.1086/673858,true
SRC_R25_B01_070,Family Glomeridae: Glomeris marginata,Cornell University natural history authors,Princeton University Press,https://www.jstor.org/stable/j.ctv1dp0twf.14,true
SRC_R25_B01_071,Tracking migration of the common green darner Anax junius,"Movebank, Max Planck Institute of Animal Behavior",Movebank Data Repository,"https://www.movebank.org/cms/webapp?gwt_fragment=page=studies,path=study291969256",true
SRC_R25_B01_072,The role of random nanostructures for the omnidirectional anti-reflection properties of the glasswing butterfly,Karlsruhe Institute of Technology,Nature Communications,https://www.nature.com/articles/ncomms7909,true
SRC_R25_B01_073,Golden King Crab Species Profile,Alaska Department of Fish and Game,State of Alaska,https://www.newsrelease.adfg.alaska.gov/index.cfm?adfg=goldenkingcrab.printerfriendly,true
SRC_R25_B01_074,Brahminy Blind Snake,National Parks Board Singapore,Government of Singapore,https://www.nparks.gov.sg/florafaunaweb/fauna/8/1/811,true
SRC_R25_B01_075,Arizona Bark Scorpion,National Park Service,U.S. National Park Service,https://www.nps.gov/articles/bark-scorpion.htm,true
SRC_R25_B01_076,Why does the only planktonic tetrapod dive?,James Cook University and collaborators,Animal Behaviour,https://www.sciencedirect.com/science/article/abs/pii/S0003347214003637,true
SRC_R25_B01_077,Habitat use patterns by the seven-spotted lady beetle,Michigan State University,Biological Control,https://www.sciencedirect.com/science/article/pii/104996449290040K,true
SRC_R25_B01_078,How a few help all: living pothole plugs speed prey delivery in the army ant Eciton burchellii,University of Bristol,Animal Behaviour,https://www.sciencedirect.com/science/article/pii/S0003347207000887,true
SRC_R25_B01_079,Consistent behavioural differences between migratory and resident hoverflies,University of Exeter research team,Animal Behaviour,https://www.sciencedirect.com/science/article/pii/S0003347217300878,true
SRC_R25_B01_080,"A review of the biology and ecology of the Robber Crab, Birgus latro",Crustacean ecology research collaboration,Zoologischer Anzeiger,https://www.sciencedirect.com/science/article/pii/S0044523110000094,true
SRC_R25_B02_001,Micrurus fulvius eastern coral snake,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Micrurus_fulvius/,true
SRC_R25_B02_002,Morelia viridis green tree python,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Morelia_viridis/,true
SRC_R25_B02_003,Naja naja Indian cobra,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Naja_naja/,true
SRC_R25_B02_004,Odontodactylus scyllarus peacock mantis shrimp,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Odontodactylus_scyllarus/,true
SRC_R25_B02_005,Pandinus imperator emperor scorpion,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Pandinus_imperator/,true
SRC_R25_B02_006,Panulirus argus Caribbean spiny lobster,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Panulirus_argus/,true
SRC_R25_B02_007,Papilio glaucus eastern tiger swallowtail,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Papilio_glaucus/,true
SRC_R25_B02_008,Scutigera coleoptrata,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Scutigera_coleoptrata/,true
SRC_R25_B02_009,Thamnophis sirtalis (Common Garter Snake),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Thamnophis_sirtalis/,true
SRC_R25_B02_010,Vespa mandarinia,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Vespa_mandarinia/,true
SRC_R25_B02_011,Colour change and habitat preferences in Mantis religiosa,Bulletin of Insectology,University of Bologna,https://archive.bulletinofinsectology.org/pdfarticles/vol63-2010-085-089battiston.pdf,true
SRC_R25_B02_012,"Eastern Lubber Grasshopper, Romalea microptera",UF/IFAS Extension,University of Florida,https://ask.ifas.ufl.edu/publication/IN132,true
SRC_R25_B02_013,"Thorn Bug, Umbonia crassicornis",UF/IFAS Extension,University of Florida,https://ask.ifas.ufl.edu/publication/IN332,true
SRC_R25_B02_014,"Golden Silk Spider, Trichonephila clavipes",UF/IFAS Extension,University of Florida,https://ask.ifas.ufl.edu/publication/IN467,true
SRC_R25_B02_015,Fringed Jumping Spider,Australian Museum,Australian Museum,https://australian.museum/learn/animals/spiders/fringed-jumping-spider/,true
SRC_R25_B02_016,Tarantulas - the truth behind their evil image,Australian Museum,Australian Museum,https://australian.museum/learn/animals/spiders/tarantulas-the-truth-behind-their-evil-image/,true
SRC_R25_B02_017,The Complexities of Wolf Spider Communication: Exploring Courtship Signal Function in Rabidosa rabida,University of Nebraska-Lincoln,University of Nebraska-Lincoln,https://digitalcommons.unl.edu/bioscidiss/31/,true
SRC_R25_B02_018,"Wild Burmese python nest site selection, thermogenesis, and brooding behaviors in the Greater Everglades Ecosystem",Ecosphere,Ecological Society of America,https://esajournals.onlinelibrary.wiley.com/doi/10.1002/ecs2.70271,true
SRC_R25_B02_019,Photuris versicolor,NatureServe Explorer,NatureServe,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1147028/Photuris_versicolor,true
SRC_R25_B02_020,Cicadas: Dog-Day Cicadas,Illinois Extension,University of Illinois Urbana-Champaign,https://extension.illinois.edu/insects/cicadas,true
SRC_R25_B02_021,Ichneumonid wasp,University of Minnesota Extension,University of Minnesota,https://extension.umn.edu/yard-and-garden-insects/ichneumonid-wasp,true
SRC_R25_B02_022,Free to Be a Slave: Slavery as Metaphor in the Afro-Atlantic Religions,Journal of Religion in Africa,Brill,https://fds.duke.edu/db/attachment/1149,true
SRC_R25_B02_023,Katydids,Wisconsin Horticulture Extension,University of Wisconsin-Madison,https://hort.extension.wisc.edu/articles/katydids/,true
SRC_R25_B02_024,Megachile rotundata,National Agricultural Library,United States Department of Agriculture,https://i5k.nal.usda.gov/megachile-rotundata,true
SRC_R25_B02_025,Burmese Python (Python bivittatus) - Species Profile,U.S. Geological Survey,U.S. Geological Survey,https://nas.er.usgs.gov/queries/FactSheet.aspx?speciesID=2552,true
SRC_R25_B02_026,Red Swamp Crayfish (Procambarus clarkii) - Species Profile,U.S. Geological Survey,U.S. Geological Survey,https://nas.er.usgs.gov/queries/factsheet.aspx?speciesid=217,true
SRC_R25_B02_027,You are what you eat: ecological niche and microhabitat influence venom activity and composition in aquatic bugs,Proceedings of the Royal Society B,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC10031423/,true
SRC_R25_B02_028,Impacts of warmer temperatures on secondary seed dispersal by Phanaeus vindex dung beetles,Ecological Entomology,Wiley,https://pmc.ncbi.nlm.nih.gov/articles/PMC13050096/,true
SRC_R25_B02_029,Multifunctionality and mechanical origins: Ballistic jaw propulsion in trap-jaw ants,Proceedings of the National Academy of Sciences,National Academy of Sciences,https://pmc.ncbi.nlm.nih.gov/articles/PMC1568925/,true
SRC_R25_B02_030,Fog-basking behaviour and water collection efficiency in Namib Desert Darkling beetles,Frontiers in Zoology,BioMed Central,https://pmc.ncbi.nlm.nih.gov/articles/PMC2918599/,true
SRC_R25_B02_031,"Multi-Modal Courtship in the Peacock Spider, Maratus volans",PLoS ONE,Public Library of Science,https://pmc.ncbi.nlm.nih.gov/articles/PMC3181266/,true
SRC_R25_B02_032,Factors Affecting Infestation by Triatoma infestans in a Rural Area of the Humid Chaco in Argentina,PLOS Neglected Tropical Diseases,Public Library of Science,https://pmc.ncbi.nlm.nih.gov/articles/PMC3196485/,true
SRC_R25_B02_033,"The Effects of Sex-Ratio and Density on Locomotor Activity in the House Fly, Musca domestica",Journal of Insect Science,Oxford University Press,https://pmc.ncbi.nlm.nih.gov/articles/PMC3481554/,true
SRC_R25_B02_034,"A quantification of predation rates, indirect positive effects on plants, and foraging variation of the giant tropical ant, Paraponera clavata",Journal of Insect Science,Oxford University Press,https://pmc.ncbi.nlm.nih.gov/articles/PMC355916/,true
SRC_R25_B02_035,Novel Insights into the Ontogeny of Nestmate Recognition in Polistes Social Wasps,PLOS ONE,Public Library of Science,https://pmc.ncbi.nlm.nih.gov/articles/PMC4013106/,true
SRC_R25_B02_036,Nesting ecology and cuticular microbial loads in dampwood and drywood termites,Naturwissenschaften,Springer,https://pmc.ncbi.nlm.nih.gov/articles/PMC524670/,true
SRC_R25_B02_037,"Aggregation Site Choice by Gregarious Nymphs of the Desert Locust, Schistocerca gregaria, in the Sahara Desert of Mauritania",Insects,MDPI,https://pmc.ncbi.nlm.nih.gov/articles/PMC6165013/,true
SRC_R25_B02_038,Firefly genomes illuminate parallel origins of bioluminescence in beetles,eLife,eLife Sciences Publications,https://pmc.ncbi.nlm.nih.gov/articles/PMC6191289/,true
SRC_R25_B02_039,"The role of personality variation, plasticity and social facilitation in cockroach aggregation",Royal Society Open Science,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC6310888/,true
SRC_R25_B02_040,Local habitat conditions shaping the assemblages of vespid wasps in a post-agricultural landscape,Scientific Reports,Nature Portfolio,https://pmc.ncbi.nlm.nih.gov/articles/PMC6989692/,true
SRC_R25_B02_041,Who goes there? Social surveillance as a response to intergroup conflict in a primitive termite,Proceedings of the Royal Society B,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC7423038/,true
SRC_R25_B02_042,Convergent morphology and divergent phenology promote the coexistence of Morpho butterfly species,Communications Biology,Nature Portfolio,https://pmc.ncbi.nlm.nih.gov/articles/PMC8668891/,true
SRC_R25_B02_043,An experimental test of Lanchester's models of combat in the neotropical termite Nasutitermes corniger,Royal Society Open Science,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC9114941/,true
SRC_R25_B02_044,Aggressive mimicry in photuris fireflies: signal repertoires by femmes fatales,PubMed,U.S. National Library of Medicine,https://pubmed.ncbi.nlm.nih.gov/17835312/,true
SRC_R25_B02_045,"Ecology of a bolas spider, Mastophora hutchinsoni: phenology, hunting tactics, and evidence for aggressive chemical mimicry",Oecologia,Springer,https://pubmed.ncbi.nlm.nih.gov/28311758/,true
SRC_R25_B02_046,Energy and time optimal trajectories in exploratory jumps of the spider Phidippus regius,Scientific Reports,Nature Portfolio,https://pubmed.ncbi.nlm.nih.gov/29739977/,true
SRC_R25_B02_047,"Laboratory observations of aggregative behavior of garter snakes, Thamnophis sirtalis",Journal of Comparative and Physiological Psychology,American Psychological Association,https://pubmed.ncbi.nlm.nih.gov/7153391/,true
SRC_R25_B02_048,Eastern Ratsnakes and the Department of Defense,Department of Defense Partners in Amphibian and Reptile Conservation,United States Department of Defense,https://www.denix.osd.mil/dodparc/parc-resources/education-and-outreach/eastern-ratsnake-fact-sheet,true
