evidenceId,researchUnitId,targetField,batchId,journalEntryId,researchedAt,sourceOpened,sourceUrl,sourceTitle,locator,boundedContext,sourceFact,normalizationBridge,generatedBy,citationId,sourceId,authorOrOrganization,publisher,stableUrlOrIdentifier,subjectAlignment,claimAlignment,citationBoundedContext,journalQuery,journalSearchResultChosen,journalActualOpenedUrl,journalAccepted,inheritedBreedCount,inheritedBreedIds
EVD_JRN_R22_B01_SPC_ZAGLOSSUS_BRUIJNII_TERRAIN_BROAD_001,SPC_ZAGLOSSUS_BRUIJNII,terrainBroad,R22_B01,JRN_R22_B01_SPC_ZAGLOSSUS_BRUIJNII_TERRAIN_BROAD_001,2026-08-19T23:59:16Z,true,https://en.wikipedia.org/wiki/Western_long-beaked_echidna,Western long-beaked echidna,"Species account: distribution, habitat, and behavior",Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils.,Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils.,"Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils. Normalized only to controlled terrainBroad tokens: MOUNTAIN, FOREST.",BATCH_RESEARCH,CIT_JRN_R22_B01_SPC_ZAGLOSSUS_BRUIJNII_TERRAIN_BROAD_001,SRC_R22_B01_071,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Western_long-beaked_echidna,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils.,Western long-beaked echidna behavior ecology habitat,Western long-beaked echidna,https://en.wikipedia.org/wiki/Western_long-beaked_echidna,true,1,BRD_WESTERN_LONG_BEAKED_ECHIDNA
EVD_JRN_R22_B01_SPC_ZAGLOSSUS_BRUIJNII_TERRAIN_SPECIFIC_001,SPC_ZAGLOSSUS_BRUIJNII,terrainSpecific,R22_B01,JRN_R22_B01_SPC_ZAGLOSSUS_BRUIJNII_TERRAIN_SPECIFIC_001,2026-08-19T23:59:16Z,true,https://en.wikipedia.org/wiki/Western_long-beaked_echidna,Western long-beaked echidna,"Species account: distribution, habitat, and behavior",Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils.,Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils.,"Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils. Normalized only to controlled terrainSpecific tokens: MONTANE_FOREST, SOIL.",BATCH_RESEARCH,CIT_JRN_R22_B01_SPC_ZAGLOSSUS_BRUIJNII_TERRAIN_SPECIFIC_001,SRC_R22_B01_071,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Western_long-beaked_echidna,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Western long-beaked echidnas are solitary nocturnal diggers that probe for earthworms in New Guinea highland and montane forest soils.,Western long-beaked echidna behavior ecology habitat,Western long-beaked echidna,https://en.wikipedia.org/wiki/Western_long-beaked_echidna,true,1,BRD_WESTERN_LONG_BEAKED_ECHIDNA
EVD_JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_PERSONALITY_ID_001,CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO,personalityId,R23_B01,JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_PERSONALITY_ID_001,2026-08-20T02:17:11Z,true,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,Annual Report 2024/25,Mission and program summaries,"The organization describes strengthening grassroots Shipibo-Konibo-Xetebo institutions, communal governance, community leadership and defense of sacred territories.","Collective institutions coordinate protection of community, leadership and territory.","EIDOLON owner-authored inference: documented grassroots organization, communal governance, defense of community leaders, and sacred territorial continuity support a group-allegiance expression without treating the source as a Personality taxonomy.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_PERSONALITY_ID_001,SRC_R23_B01_051,Shipibo Conibo Center,Shipibo Conibo Center,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE,"The organization describes strengthening grassroots Shipibo-Konibo-Xetebo institutions, communal governance, community leadership and defense of sacred territories.",Shipibo Konibo communal governance territory Amazon annual report,Annual Report 2024/25,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,true,6,BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_AMAZONIAN | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_AMAZONIAN_INDIGENOUS | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_INDIGENOUS | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_INDIGENOUS_SURINAMESE | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_MARAJOARA | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_SHIPIBO_KONIBO
EVD_JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_TERRAIN_BROAD_001,CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO,terrainBroad,R23_B01,JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_TERRAIN_BROAD_001,2026-08-20T02:17:11Z,true,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,Annual Report 2024/25,Territory and community program context,Communities and territorial work are situated in the Peruvian Amazon along the Ucayali river system and include settled community institutions.,"Amazon forest, freshwater corridors and villages are the documented broad setting.","Amazon forest, freshwater corridors and villages are the documented broad setting. Normalized only to controlled terrainBroad tokens: FOREST, FRESHWATER, BUILT_ENVIRONMENT.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_TERRAIN_BROAD_001,SRC_R23_B01_051,Shipibo Conibo Center,Shipibo Conibo Center,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,Communities and territorial work are situated in the Peruvian Amazon along the Ucayali river system and include settled community institutions.,Shipibo Konibo communal governance territory Amazon annual report,Annual Report 2024/25,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,true,6,BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_AMAZONIAN | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_AMAZONIAN_INDIGENOUS | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_INDIGENOUS | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_INDIGENOUS_SURINAMESE | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_MARAJOARA | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_SHIPIBO_KONIBO
EVD_JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_TERRAIN_SPECIFIC_001,CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO,terrainSpecific,R23_B01,JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_TERRAIN_SPECIFIC_001,2026-08-20T02:17:11Z,true,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,Annual Report 2024/25,Territory and community program context,"Rainforest territory, river and floodplain communities, and organized villages recur across the program geography.","Rainforest, river, floodplain and village settings are supported.","Rainforest, river, floodplain and village settings are supported. Normalized only to controlled terrainSpecific tokens: RAIN_FOREST, RIVER, FLOODPLAIN, VILLAGE.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_TERRAIN_SPECIFIC_001,SRC_R23_B01_051,Shipibo Conibo Center,Shipibo Conibo Center,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,"Rainforest territory, river and floodplain communities, and organized villages recur across the program geography.",Shipibo Konibo communal governance territory Amazon annual report,Annual Report 2024/25,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,true,6,BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_AMAZONIAN | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_AMAZONIAN_INDIGENOUS | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_INDIGENOUS | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_INDIGENOUS_SURINAMESE | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_MARAJOARA | BRD_HUMAN_AMAZONIAN_INDIGENOUS_MARAJOARA_SHIPIBO_SHIPIBO_KONIBO
EVD_JRN_R23_B01_CLT_AYMARA_TIWANAKU_PERSONALITY_ID_001,CLT_AYMARA_TIWANAKU,personalityId,R23_B01,JRN_R23_B01_CLT_AYMARA_TIWANAKU_PERSONALITY_ID_001,2026-08-20T02:17:13Z,true,https://whc.unesco.org/en/list/0567,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,Outstanding Universal Value and site description,Artificial terraces enabled sustained agriculture and supported the development of a major spiritual and political center on the high Andean plain.,The Tiwanaku system deliberately engineered highland terrain for durable food production and settlement.,"EIDOLON owner-authored inference: Tiwanaku's engineered terraces and sustained highland agricultural system support environmental engineering, without claiming UNESCO supplies a Personality label.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_AYMARA_TIWANAKU_PERSONALITY_ID_001,SRC_R23_B01_037,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/0567,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE,Artificial terraces enabled sustained agriculture and supported the development of a major spiritual and political center on the high Andean plain.,Aymara Tiwanaku agriculture terraces communal fields authority sources,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,https://whc.unesco.org/en/list/0567,true,2,BRD_HUMAN_AYMARA_TIWANAKU_AYMARA | BRD_HUMAN_AYMARA_TIWANAKU_TIWANAKU
EVD_JRN_R23_B01_CLT_AYMARA_TIWANAKU_TERRAIN_BROAD_001,CLT_AYMARA_TIWANAKU,terrainBroad,R23_B01,JRN_R23_B01_CLT_AYMARA_TIWANAKU_TERRAIN_BROAD_001,2026-08-20T02:17:13Z,true,https://whc.unesco.org/en/list/0567,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,Site description and geographical context,The urban and ceremonial center stands on the Andean altiplano near Lake Titicaca amid agricultural land.,"Mountain plateau, grassland, freshwater and built settlement are documented.","Mountain plateau, grassland, freshwater and built settlement are documented. Normalized only to controlled terrainBroad tokens: MOUNTAIN, GRASSLAND, FRESHWATER, BUILT_ENVIRONMENT.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_AYMARA_TIWANAKU_TERRAIN_BROAD_001,SRC_R23_B01_037,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/0567,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,The urban and ceremonial center stands on the Andean altiplano near Lake Titicaca amid agricultural land.,Aymara Tiwanaku agriculture terraces communal fields authority sources,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,https://whc.unesco.org/en/list/0567,true,2,BRD_HUMAN_AYMARA_TIWANAKU_AYMARA | BRD_HUMAN_AYMARA_TIWANAKU_TIWANAKU
EVD_JRN_R23_B01_CLT_AYMARA_TIWANAKU_TERRAIN_SPECIFIC_001,CLT_AYMARA_TIWANAKU,terrainSpecific,R23_B01,JRN_R23_B01_CLT_AYMARA_TIWANAKU_TERRAIN_SPECIFIC_001,2026-08-20T02:17:13Z,true,https://whc.unesco.org/en/list/0567,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,Site description and agricultural features,High plateau and lake-basin conditions were organized through agricultural terraces around the urban center.,"Plateau, alpine highland, lake, farmland and village-urban settings are supported.","Plateau, alpine highland, lake, farmland and village-urban settings are supported. Normalized only to controlled terrainSpecific tokens: PLATEAU, ALPINE, LAKE, FARMLAND, VILLAGE.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_AYMARA_TIWANAKU_TERRAIN_SPECIFIC_001,SRC_R23_B01_037,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/0567,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,High plateau and lake-basin conditions were organized through agricultural terraces around the urban center.,Aymara Tiwanaku agriculture terraces communal fields authority sources,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,https://whc.unesco.org/en/list/0567,true,2,BRD_HUMAN_AYMARA_TIWANAKU_AYMARA | BRD_HUMAN_AYMARA_TIWANAKU_TIWANAKU
EVD_JRN_R23_B01_CLT_GUARANI_CHACO_PERSONALITY_ID_001,CLT_GUARANI_CHACO,personalityId,R23_B01,JRN_R23_B01_CLT_GUARANI_CHACO_PERSONALITY_ID_001,2026-08-20T02:18:07Z,true,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,Indigenous and Traditional Peoples and Protected Areas,Guarani case-study sections,"The source describes Guarani communal fields, autonomous cultural patterns and a social-religious relationship in which land is central to collective life.",Community identity and coordinated practice are organized around shared territory.,"EIDOLON owner-authored inference: communal cultivation, autonomous cultural patterns, and land-centered social organization support group allegiance without treating the IUCN text as a Personality taxonomy.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_GUARANI_CHACO_PERSONALITY_ID_001,SRC_R23_B01_032,World Commission on Protected Areas,IUCN,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE,"The source describes Guarani communal fields, autonomous cultural patterns and a social-religious relationship in which land is central to collective life.",Guarani Chaco territorial governance communal assembly protected areas,World Commission on Protected Areas guidance,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,true,2,BRD_HUMAN_GUARANI_CHACO_CHACO_INDIGENOUS | BRD_HUMAN_GUARANI_CHACO_GUARANI
EVD_JRN_R23_B01_CLT_GUARANI_CHACO_TERRAIN_BROAD_001,CLT_GUARANI_CHACO,terrainBroad,R23_B01,JRN_R23_B01_CLT_GUARANI_CHACO_TERRAIN_BROAD_001,2026-08-20T02:18:07Z,true,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,Indigenous and Traditional Peoples and Protected Areas,Guarani protected-area and territorial context,"Guarani communities occupy the Gran Chaco mosaic of dry plains, thorn forest, seasonal wetlands and settled communal land.","Grassland, forest, wetland and village environments are documented.","Grassland, forest, wetland and village environments are documented. Normalized only to controlled terrainBroad tokens: GRASSLAND, FOREST, WETLAND, BUILT_ENVIRONMENT.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_GUARANI_CHACO_TERRAIN_BROAD_001,SRC_R23_B01_032,World Commission on Protected Areas,IUCN,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,"Guarani communities occupy the Gran Chaco mosaic of dry plains, thorn forest, seasonal wetlands and settled communal land.",Guarani Chaco territorial governance communal assembly protected areas,World Commission on Protected Areas guidance,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,true,2,BRD_HUMAN_GUARANI_CHACO_CHACO_INDIGENOUS | BRD_HUMAN_GUARANI_CHACO_GUARANI
EVD_JRN_R23_B01_CLT_GUARANI_CHACO_TERRAIN_SPECIFIC_001,CLT_GUARANI_CHACO,terrainSpecific,R23_B01,JRN_R23_B01_CLT_GUARANI_CHACO_TERRAIN_SPECIFIC_001,2026-08-20T02:18:07Z,true,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,Indigenous and Traditional Peoples and Protected Areas,Guarani protected-area and territorial context,"Chaco savanna, scrub and woodland, seasonal swamp, and community settlements form the specific landscape.","Savanna, scrub, woodland, swamp and village settings are supported.","Savanna, scrub, woodland, swamp and village settings are supported. Normalized only to controlled terrainSpecific tokens: SAVANNA, SCRUBLAND, WOODLAND, SWAMP, VILLAGE.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_GUARANI_CHACO_TERRAIN_SPECIFIC_001,SRC_R23_B01_032,World Commission on Protected Areas,IUCN,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,"Chaco savanna, scrub and woodland, seasonal swamp, and community settlements form the specific landscape.",Guarani Chaco territorial governance communal assembly protected areas,World Commission on Protected Areas guidance,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,true,2,BRD_HUMAN_GUARANI_CHACO_CHACO_INDIGENOUS | BRD_HUMAN_GUARANI_CHACO_GUARANI
EVD_JRN_R23_B01_CLT_MAPUCHE_PERSONALITY_ID_001,CLT_MAPUCHE,personalityId,R23_B01,JRN_R23_B01_CLT_MAPUCHE_PERSONALITY_ID_001,2026-08-20T02:18:08Z,true,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,Ancestral System of the Pehuenche mountain range,Social organization and agricultural heritage sections,"Local lof units and associations structure collective decision-making and equitable resource distribution, while community practices support forest conservation.",Territorial community institutions coordinate shared decisions and resources.,"EIDOLON owner-authored inference: governance through lof territorial units, collective decisions, equitable resource distribution, and community forest stewardship support group allegiance.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_MAPUCHE_PERSONALITY_ID_001,SRC_R23_B01_040,Food and Agriculture Organization of the United Nations,FAO,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE,"Local lof units and associations structure collective decision-making and equitable resource distribution, while community practices support forest conservation.",Mapuche Pehuenche community governance lof agriculture forest FAO,Ancestral System of the Pehuenche mountain range,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,true,1,BRD_HUMAN_MAPUCHE_MAPUCHE
EVD_JRN_R23_B01_CLT_MAPUCHE_TERRAIN_BROAD_001,CLT_MAPUCHE,terrainBroad,R23_B01,JRN_R23_B01_CLT_MAPUCHE_TERRAIN_BROAD_001,2026-08-20T02:18:08Z,true,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,Ancestral System of the Pehuenche mountain range,System description,"Mapuche-Pehuenche communities combine mountain homegardens, native forest gathering, transhumant livestock and settled territorial units.","Mountain, forest, grassland, freshwater valleys and settlements are documented.","Mountain, forest, grassland, freshwater valleys and settlements are documented. Normalized only to controlled terrainBroad tokens: MOUNTAIN, FOREST, GRASSLAND, FRESHWATER, BUILT_ENVIRONMENT.",BATCH_RESEARCH,CIT_JRN_R23_B01_CLT_MAPUCHE_TERRAIN_BROAD_001,SRC_R23_B01_040,Food and Agriculture Organization of the United Nations,FAO,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE,"Mapuche-Pehuenche communities combine mountain homegardens, native forest gathering, transhumant livestock and settled territorial units.",Mapuche Pehuenche community governance lof agriculture forest FAO,Ancestral System of the Pehuenche mountain range,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,true,1,BRD_HUMAN_MAPUCHE_MAPUCHE
